source_scope,indicator,window_days,outcome_horizon,direction,n_events,raw_hit_rate,excess_hit_rate,excess_hit_ci_low,excess_hit_ci_high,avg_directional_return_pct,median_directional_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,avg_directional_excess_pct,median_directional_excess_pct,excess_payoff_ratio,excess_profit_factor,avg_max_favorable_excess,avg_max_adverse_excess,updated_at
youtube,high_low_divergence,7,1D,bull,1,1.0,1.0,0.20654931437723745,1.0,0.014844944169537966,0.014844944169537966,0.014844944169537966,,,,0.010988817582209931,0.010988817582209931,,,0.010988817582209931,0.010988817582209931,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,7,20D,all,1,0.0,0.0,0.0,0.7934506856227626,-0.04885270170244249,-0.04885270170244249,,-0.04885270170244249,,,-0.018868346896646848,-0.018868346896646848,,,0.04725659785073788,-0.15716216125722648,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,7,20D,bear,1,0.0,0.0,0.0,0.7934506856227626,-0.04885270170244249,-0.04885270170244249,,-0.04885270170244249,,,-0.018868346896646848,-0.018868346896646848,,,0.04725659785073788,-0.15716216125722648,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,7,5D,all,3,0.3333333333333333,0.3333333333333333,0.06149194472039621,0.7923403991979522,-0.03195269313108159,-0.01740578174663243,0.03737971872686885,-0.0666188990600568,0.5610978153987671,0.28054890769938357,-0.02866040008979191,-0.019174281181510322,0.7093572322192859,0.35467861610964296,0.036898738672053476,-0.050797439396859066,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,7,5D,bear,2,0.5,0.5,0.09453120573423074,0.9054687942657693,0.009986968490118209,0.009986968490118209,0.03737971872686885,-0.01740578174663243,2.1475461011167085,2.1475461011167085,0.01404115833461378,0.01404115833461378,2.464582500036936,2.464582500036936,0.04580004316348574,-0.019164400625986955,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,7,5D,bull,1,0.0,0.0,0.0,0.7934506856227626,-0.11583201637348117,-0.11583201637348117,,-0.11583201637348117,,,-0.11406351693860328,-0.11406351693860328,,,0.019096129689188945,-0.11406351693860328,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,30,1D,all,4,0.5,0.5,0.15003898915214947,0.8499610108478506,0.015620816249364289,0.014801699223948916,0.0442154587714505,-0.012973826272721922,3.408050781781746,3.408050781781746,0.015521341067328692,0.017473199621342528,3.8453507735411487,3.8453507735411487,0.015521341067328692,0.015521341067328692,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,30,1D,bear,2,0.5,0.5,0.09453120573423074,0.9054687942657693,0.013341772720948941,0.013341772720948941,0.04111729821761978,-0.014433752775721898,2.848690763692488,2.848690763692488,0.009228646231726367,0.009228646231726367,1.9635998393879894,1.9635998393879894,0.009228646231726367,0.009228646231726367,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,30,1D,bull,2,0.5,0.5,0.09453120573423074,0.9054687942657693,0.017899859777779636,0.017899859777779636,0.04731361932528122,-0.011513899769721947,4.109261003791404,4.109261003791404,0.021814035902931017,0.021814035902931017,17.36822024914132,17.36822024914132,0.021814035902931017,0.021814035902931017,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,30,20D,all,2,0.0,0.0,0.0,0.7934506856227626,-0.039845480542838596,-0.039845480542838596,,-0.039845480542838596,,,-0.018868346896646848,-0.018868346896646848,,,0.022295592279753307,-0.11682790387992126,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,30,20D,bear,1,0.0,0.0,0.0,0.7934506856227626,-0.04885270170244249,-0.04885270170244249,,-0.04885270170244249,,,-0.018868346896646848,-0.018868346896646848,,,0.04725659785073788,-0.15716216125722648,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,30,20D,bull,1,0.0,,,,-0.0308382593832347,-0.0308382593832347,,-0.0308382593832347,,,,,,,-0.0026654132912312667,-0.07649364650261603,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,30,5D,all,4,0.75,0.5,0.15003898915214947,0.8499610108478506,0.009798076980562037,0.023046149276308603,0.053320506570156044,-0.12076921178821998,0.4415074486339987,1.3245223459019961,0.008688629511541951,0.020453962048038232,1.2965313611151923,1.2965313611151923,0.046726108254093596,-0.027788278767260588,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,30,5D,bear,2,0.5,0.5,0.09453120573423074,0.9054687942657693,-0.041694746530675564,-0.041694746530675564,0.03737971872686885,-0.12076921178821998,0.3095136431992092,0.3095136431992092,-0.031799122061061114,-0.031799122061061114,0.426292591371944,0.426292591371944,0.0424342051923271,-0.06500468102166185,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,30,5D,bull,2,1.0,0.5,0.09453120573423074,0.9054687942657693,0.06129090049179964,0.06129090049179964,0.06129090049179964,,,,0.049176381084145016,0.049176381084145016,16.491859555088343,16.491859555088343,0.05101801131586009,0.009428123487140672,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,90,1D,all,1,1.0,1.0,0.20654931437723745,1.0,0.014081173825582605,0.014081173825582605,0.014081173825582605,,,,0.008283106514686223,0.008283106514686223,,,0.008283106514686223,0.008283106514686223,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,90,1D,bull,1,1.0,1.0,0.20654931437723745,1.0,0.014081173825582605,0.014081173825582605,0.014081173825582605,,,,0.008283106514686223,0.008283106514686223,,,0.008283106514686223,0.008283106514686223,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,90,20D,all,1,0.0,0.0,0.0,0.7934506856227626,-0.0735297597917407,-0.0735297597917407,,-0.0735297597917407,,,-0.05227017965178726,-0.05227017965178726,,,0.05088384887757402,-0.05227017965178726,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,90,20D,bull,1,0.0,0.0,0.0,0.7934506856227626,-0.0735297597917407,-0.0735297597917407,,-0.0735297597917407,,,-0.05227017965178726,-0.05227017965178726,,,0.05088384887757402,-0.05227017965178726,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,90,5D,all,1,1.0,1.0,0.20654931437723745,1.0,0.016447757661814943,0.016447757661814943,0.016447757661814943,,,,0.011129530404234034,0.011129530404234034,,,0.05088384887757402,-0.008942876336216155,2026-07-19T14:40:22+00:00
youtube,high_low_divergence,90,5D,bull,1,1.0,1.0,0.20654931437723745,1.0,0.016447757661814943,0.016447757661814943,0.016447757661814943,,,,0.011129530404234034,0.011129530404234034,,,0.05088384887757402,-0.008942876336216155,2026-07-19T14:40:22+00:00
youtube,weighted_net,1,1D,all,7,0.5714285714285714,0.5714285714285714,0.2504583645276572,0.8417801447485302,0.005105995123469241,0.005822523584905648,0.01981649548296177,-0.014508005355854134,1.365900755955098,1.8212010079401306,0.004497454706195019,0.01058186599659039,1.3124410940601772,1.749921458746903,0.004497454706195019,0.004497454706195019,2026-07-19T14:40:22+00:00
youtube,weighted_net,1,1D,bull,7,0.5714285714285714,0.5714285714285714,0.2504583645276572,0.8417801447485302,0.005105995123469241,0.005822523584905648,0.01981649548296177,-0.014508005355854134,1.365900755955098,1.8212010079401306,0.004497454706195019,0.01058186599659039,1.3124410940601772,1.749921458746903,0.004497454706195019,0.004497454706195019,2026-07-19T14:40:22+00:00
youtube,weighted_net,1,20D,all,2,0.0,0.0,0.0,0.6576197724933469,-0.02201703953667944,-0.02201703953667944,,-0.02201703953667944,,,-0.027707453776130153,-0.027707453776130153,,,0.08084502570053642,-0.1250217238767325,2026-07-19T14:40:22+00:00
youtube,weighted_net,1,20D,bull,2,0.0,0.0,0.0,0.6576197724933469,-0.02201703953667944,-0.02201703953667944,,-0.02201703953667944,,,-0.027707453776130153,-0.027707453776130153,,,0.08084502570053642,-0.1250217238767325,2026-07-19T14:40:22+00:00
youtube,weighted_net,1,5D,all,7,0.42857142857142855,0.2857142857142857,0.08221892400405678,0.6410655481673808,-0.0420268735776632,-0.015714127994700733,0.03406062134710849,-0.09909249477124196,0.34372554072574785,0.2577941555443109,-0.05045288853198894,-0.03372944918175247,0.45849379797963563,0.18339751919185426,0.030531505360603815,-0.06848807828113253,2026-07-19T14:40:22+00:00
youtube,weighted_net,1,5D,bull,7,0.42857142857142855,0.2857142857142857,0.08221892400405678,0.6410655481673808,-0.0420268735776632,-0.015714127994700733,0.03406062134710849,-0.09909249477124196,0.34372554072574785,0.2577941555443109,-0.05045288853198894,-0.03372944918175247,0.45849379797963563,0.18339751919185426,0.030531505360603815,-0.06848807828113253,2026-07-19T14:40:22+00:00
youtube,weighted_net,3,1D,all,16,0.5,0.4666666666666667,0.24809535365737387,0.698830199745016,0.00440928475964994,0.003487145051936924,0.023558461906470346,-0.014739892387170467,1.5982790978159054,1.5982790978159054,0.0032727334240547266,-0.0031168283301099553,1.715639230676659,1.5011843268420766,0.00410894012294364,0.00410894012294364,2026-07-19T14:40:22+00:00
youtube,weighted_net,3,1D,bull,16,0.5,0.4666666666666667,0.24809535365737387,0.698830199745016,0.00440928475964994,0.003487145051936924,0.023558461906470346,-0.014739892387170467,1.5982790978159054,1.5982790978159054,0.0032727334240547266,-0.0031168283301099553,1.715639230676659,1.5011843268420766,0.00410894012294364,0.00410894012294364,2026-07-19T14:40:22+00:00
youtube,weighted_net,3,20D,all,8,0.375,0.375,0.13684428582359742,0.6942576053973727,0.0024003828769931235,-0.03618551078667892,0.1395289929414274,-0.07987678316166744,1.7468028558314155,1.0480817134988492,-0.0017868506487573599,-0.04616109448354416,1.609575287847989,0.9657451727087935,0.08636955869772449,-0.09772860881589039,2026-07-19T14:40:22+00:00
youtube,weighted_net,3,20D,bull,8,0.375,0.375,0.13684428582359742,0.6942576053973727,0.0024003828769931235,-0.03618551078667892,0.1395289929414274,-0.07987678316166744,1.7468028558314155,1.0480817134988492,-0.0017868506487573599,-0.04616109448354416,1.609575287847989,0.9657451727087935,0.08636955869772449,-0.09772860881589039,2026-07-19T14:40:22+00:00
youtube,weighted_net,3,5D,all,16,0.5,0.4,0.1982449614134158,0.6425316987937539,-0.019269855881832075,-0.0038481089288857073,0.041662031229491,-0.08020174299315515,0.5194654090378892,0.5194654090378892,-0.025399056907780136,-0.012868577096555534,0.5857226018504711,0.39048173456698076,0.031216205493885367,-0.04962375008229314,2026-07-19T14:40:22+00:00
youtube,weighted_net,3,5D,bull,16,0.5,0.4,0.1982449614134158,0.6425316987937539,-0.019269855881832075,-0.0038481089288857073,0.041662031229491,-0.08020174299315515,0.5194654090378892,0.5194654090378892,-0.025399056907780136,-0.012868577096555534,0.5857226018504711,0.39048173456698076,0.031216205493885367,-0.04962375008229314,2026-07-19T14:40:22+00:00
youtube,weighted_net,3,60D,all,3,0.0,0.0,5.551115123125783e-17,0.5614970317550454,-0.19748355082938895,-0.18410695320797155,,-0.19748355082938895,,,-0.2038492539852971,-0.20468634689356735,,,0.07611774308808805,-0.21433696347727993,2026-07-19T14:40:22+00:00
youtube,weighted_net,3,60D,bull,3,0.0,0.0,5.551115123125783e-17,0.5614970317550454,-0.19748355082938895,-0.18410695320797155,,-0.19748355082938895,,,-0.2038492539852971,-0.20468634689356735,,,0.07611774308808805,-0.21433696347727993,2026-07-19T14:40:22+00:00
youtube,weighted_net,3,90D,all,3,0.0,0.0,5.551115123125783e-17,0.5614970317550454,-0.1551452414749951,-0.19808983291332238,,-0.1551452414749951,,,-0.16460111981145684,-0.19440155449271557,,,0.07611774308808805,-0.279336037309199,2026-07-19T14:40:22+00:00
youtube,weighted_net,3,90D,bull,3,0.0,0.0,5.551115123125783e-17,0.5614970317550454,-0.1551452414749951,-0.19808983291332238,,-0.1551452414749951,,,-0.16460111981145684,-0.19440155449271557,,,0.07611774308808805,-0.279336037309199,2026-07-19T14:40:22+00:00
youtube,weighted_net,7,1D,all,17,0.4117647058823529,0.4117647058823529,0.2161105679021481,0.6399455735700021,-0.006409973751177356,-0.003055095277547659,0.023533388495066525,-0.02737032732354807,0.8598139224597277,0.6018697457218093,-0.005127715657995785,-0.0038874953213896557,0.8825984038028932,0.6178188826620252,-0.005127715657995785,-0.005127715657995785,2026-07-19T14:40:22+00:00
youtube,weighted_net,7,1D,bull,17,0.4117647058823529,0.4117647058823529,0.2161105679021481,0.6399455735700021,-0.006409973751177356,-0.003055095277547659,0.023533388495066525,-0.02737032732354807,0.8598139224597277,0.6018697457218093,-0.005127715657995785,-0.0038874953213896557,0.8825984038028932,0.6178188826620252,-0.005127715657995785,-0.005127715657995785,2026-07-19T14:40:22+00:00
youtube,weighted_net,7,20D,all,10,0.3,0.3,0.10779126740630099,0.6032218525388546,-0.00138131018733747,-0.016508082444659844,0.1395289929414274,-0.06177144009966527,2.258794561310276,0.9680548119901182,-0.004325877986124671,-0.014481987335593915,2.107154649949216,0.9030662785496641,0.07008247358368319,-0.1054129178460768,2026-07-19T14:40:22+00:00
youtube,weighted_net,7,20D,bull,10,0.3,0.3,0.10779126740630099,0.6032218525388546,-0.00138131018733747,-0.016508082444659844,0.1395289929414274,-0.06177144009966527,2.258794561310276,0.9680548119901182,-0.004325877986124671,-0.014481987335593915,2.107154649949216,0.9030662785496641,0.07008247358368319,-0.1054129178460768,2026-07-19T14:40:22+00:00
youtube,weighted_net,7,5D,all,17,0.47058823529411764,0.4117647058823529,0.2161105679021481,0.6399455735700021,-0.01773305566147964,-0.003799574832385688,0.040563412189250636,-0.0695521381954621,0.5832087012947818,0.5184077344842504,-0.020867767586075305,-0.012868577096555534,0.5936137609943076,0.4155296326960154,0.02493454263611555,-0.04996772905766178,2026-07-19T14:40:22+00:00
youtube,weighted_net,7,5D,bull,17,0.47058823529411764,0.4117647058823529,0.2161105679021481,0.6399455735700021,-0.01773305566147964,-0.003799574832385688,0.040563412189250636,-0.0695521381954621,0.5832087012947818,0.5184077344842504,-0.020867767586075305,-0.012868577096555534,0.5936137609943076,0.4155296326960154,0.02493454263611555,-0.04996772905766178,2026-07-19T14:40:22+00:00
youtube,weighted_net,7,60D,all,4,0.0,0.0,0.0,0.4898908364545973,-0.1743336270239785,-0.17783099084553083,,-0.1743336270239785,,,-0.18935995045450055,-0.17565068489104352,,,0.07848713261125348,-0.20240809696969644,2026-07-19T14:40:22+00:00
youtube,weighted_net,7,60D,bull,4,0.0,0.0,0.0,0.4898908364545973,-0.1743336270239785,-0.17783099084553083,,-0.1743336270239785,,,-0.18935995045450055,-0.17565068489104352,,,0.07848713261125348,-0.20240809696969644,2026-07-19T14:40:22+00:00
youtube,weighted_net,7,90D,all,4,0.0,0.0,0.0,0.4898908364545973,-0.16046806179281733,-0.18726317782980323,,-0.16046806179281733,,,-0.18617371719541348,-0.2226465319199995,,,0.07848713261125348,-0.2722249053187201,2026-07-19T14:40:22+00:00
youtube,weighted_net,7,90D,bull,4,0.0,0.0,0.0,0.4898908364545973,-0.16046806179281733,-0.18726317782980323,,-0.16046806179281733,,,-0.18617371719541348,-0.2226465319199995,,,0.07848713261125348,-0.2722249053187201,2026-07-19T14:40:22+00:00
youtube,weighted_net,30,1D,all,18,0.5,0.4444444444444444,0.24559518127005633,0.6628358435795723,-0.0035208900281799263,-0.003163124489867386,0.029834939694649343,-0.036876719751009195,0.8090453786587908,0.8090453786587908,-0.004038192029156988,-0.006413113141064852,0.947437106153345,0.757949684922676,-0.004038192029156988,-0.004038192029156988,2026-07-19T14:40:22+00:00
youtube,weighted_net,30,1D,bull,18,0.5,0.4444444444444444,0.24559518127005633,0.6628358435795723,-0.0035208900281799263,-0.003163124489867386,0.029834939694649343,-0.036876719751009195,0.8090453786587908,0.8090453786587908,-0.004038192029156988,-0.006413113141064852,0.947437106153345,0.757949684922676,-0.004038192029156988,-0.004038192029156988,2026-07-19T14:40:22+00:00
youtube,weighted_net,30,20D,all,13,0.38461538461538464,0.3076923076923077,0.12680703655710515,0.5763065681945096,0.03996450366456767,-0.005775275970465565,0.19918319929605116,-0.05954718110510951,3.344964372779689,2.090602732987305,0.020807768791547134,-0.021126317095486735,3.3337578472798297,1.481670154346591,0.1146001309499089,-0.08424583174607243,2026-07-19T14:40:22+00:00
youtube,weighted_net,30,20D,bull,13,0.38461538461538464,0.3076923076923077,0.12680703655710515,0.5763065681945096,0.03996450366456767,-0.005775275970465565,0.19918319929605116,-0.05954718110510951,3.344964372779689,2.090602732987305,0.020807768791547134,-0.021126317095486735,3.3337578472798297,1.481670154346591,0.1146001309499089,-0.08424583174607243,2026-07-19T14:40:22+00:00
youtube,weighted_net,30,5D,all,18,0.7222222222222222,0.7222222222222222,0.4912734343970254,0.8750024662044601,0.02088084607669611,0.026055526098683113,0.06151307988185103,-0.08476296181670669,0.7257070607663318,1.886838357992463,0.01310587956535163,0.013145564028179901,0.6078592689738914,1.5804340993321178,0.04468647082420582,-0.04145334768646839,2026-07-19T14:40:22+00:00
youtube,weighted_net,30,5D,bull,18,0.7222222222222222,0.7222222222222222,0.4912734343970254,0.8750024662044601,0.02088084607669611,0.026055526098683113,0.06151307988185103,-0.08476296181670669,0.7257070607663318,1.886838357992463,0.01310587956535163,0.013145564028179901,0.6078592689738914,1.5804340993321178,0.04468647082420582,-0.04145334768646839,2026-07-19T14:40:22+00:00
youtube,weighted_net,30,60D,all,6,0.16666666666666666,0.16666666666666666,0.030053369748306635,0.5635028221864702,-0.1266595807374857,-0.13821944204541864,0.0951346406723459,-0.17101842501945203,0.5562829891663723,0.11125659783327448,-0.15340181524138025,-0.14625353137531527,0.37466223274702093,0.07493244654940419,0.06176002277510212,-0.2075712456131742,2026-07-19T14:40:22+00:00
